,host_response_rate,host_acceptance_rate,price,availability_365,number_of_reviews,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,room_type
10281,99.0,99.0,2467.0,118,55.0,4.89,4.84,4.8,1.75,Entire home/apt
10282,94.0,100.0,1163.0,353,20.2,4.76,4.6,4.87,1.4,Entire home/apt
10283,94.5,97.3,1800.0,89,4.0,4.8,5.0,4.75,0.13,Entire home/apt
10284,99.0,99.0,2493.0,104,91.0,4.96,4.85,4.87,2.9,Entire home/apt
10285,99.0,99.0,2481.0,89,17.0,5.0,5.0,4.94,0.54,Entire home/apt
10286,98.6,97.3,331.0,21,0.0,4.7,4.8,4.8,1.7,Private room
10287,99.0,99.0,2503.0,118,20.2,4.9,4.87,4.84,1.4,Entire home/apt
10288,99.0,99.0,2481.0,104,30.0,4.93,4.83,4.9,0.98,Entire home/apt
10289,98.6,80.0,1644.0,362,1.0,5.0,4.9,5.0,0.11,Private room
10290,100.0,100.0,1061.0,70,59.0,4.41,4.85,4.83,2.08,Entire home/apt
10291,100.0,100.0,1650.0,82,73.0,4.78,4.92,4.95,2.35,Entire home/apt
10292,98.6,97.3,350.0,295,0.0,4.7,4.8,4.8,1.7,Private room
10293,100.0,97.0,350.0,120,1.0,5.0,5.0,5.0,0.07,Entire home/apt
10294,100.0,100.0,1308.0,343,39.0,4.92,4.9,4.87,1.25,Entire home/apt
10295,94.5,97.3,759.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10296,94.0,100.0,774.0,333,20.2,4.69,4.9,4.85,1.4,Entire home/apt
10297,90.0,99.0,1974.0,361,30.0,4.87,4.7,4.93,0.98,Entire home/apt
10298,98.6,99.0,1800.0,336,62.0,4.79,4.53,4.94,2.0,Entire home/apt
10299,100.0,99.0,1305.0,345,96.0,4.93,4.84,4.93,3.08,Private room
10300,94.5,91.5,250.0,365,0.0,4.7,4.8,4.8,1.7,Private room
10301,94.0,100.0,1087.0,336,20.2,4.67,4.54,4.9,1.4,Entire home/apt
10302,100.0,100.0,700.0,341,20.2,4.67,4.82,4.91,1.4,Private room
10303,94.5,91.5,1062.7,177,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10304,100.0,100.0,1285.0,355,81.0,4.69,4.94,4.84,3.49,Entire home/apt
10305,100.0,100.0,1030.0,361,45.0,4.89,4.93,4.98,1.57,Entire home/apt
10306,94.5,91.5,800.0,365,0.0,4.7,4.8,4.8,1.7,Shared room
10307,97.0,100.0,779.0,277,40.0,4.4,4.5,4.9,1.29,Private room
10308,98.0,100.0,1399.0,362,20.2,4.62,4.62,4.94,3.77,Entire home/apt
10309,100.0,100.0,921.0,333,56.0,4.54,4.66,4.8,2.55,Entire home/apt
10310,96.0,93.0,1062.7,144,64.0,4.53,4.77,4.95,2.1,Entire home/apt
10311,100.0,97.3,550.0,301,4.0,5.0,5.0,5.0,0.13,Private room
10312,98.6,100.0,1946.0,361,33.0,4.79,4.73,5.0,1.09,Entire home/apt
10313,94.5,91.5,876.0,351,18.0,4.56,4.61,4.78,0.6,Entire home/apt
10314,94.5,100.0,1062.7,326,0.0,4.7,4.8,4.8,1.7,Private room
10315,100.0,100.0,1408.0,362,7.0,5.0,4.71,5.0,0.23,Entire home/apt
10316,98.6,91.5,218.0,89,0.0,4.7,4.8,4.8,1.7,Private room
10317,94.5,100.0,1900.0,364,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10318,98.6,91.5,750.0,179,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10319,98.0,99.0,380.0,0,94.0,4.83,4.94,4.95,3.06,Private room
10320,100.0,90.0,245.0,58,1.0,5.0,5.0,5.0,0.13,Private room
10321,98.6,97.3,212.0,365,3.0,4.67,5.0,5.0,0.12,Shared room
10322,98.6,100.0,300.0,365,1.0,5.0,5.0,5.0,0.23,Private room
10323,94.5,97.3,1000.0,252,6.0,4.5,5.0,5.0,0.22,Entire home/apt
10324,100.0,100.0,1411.0,321,20.2,4.83,4.52,4.87,3.71,Entire home/apt
10325,100.0,100.0,1408.0,362,24.0,5.0,4.96,5.0,0.79,Entire home/apt
10326,94.5,100.0,1408.0,362,17.0,4.71,4.9,4.71,0.56,Entire home/apt
10327,94.5,100.0,1408.0,362,4.0,4.75,5.0,5.0,0.13,Entire home/apt
10328,96.0,93.0,1798.0,85,27.0,4.67,4.9,4.93,0.9,Entire home/apt
10329,90.0,99.0,1721.0,359,40.0,4.73,4.7,4.93,1.29,Entire home/apt
10330,100.0,85.0,1343.0,89,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10331,94.5,100.0,400.0,261,10.0,4.9,5.0,4.8,0.4,Entire home/apt
10332,100.0,100.0,557.0,233,14.0,4.5,4.9,5.0,0.45,Private room
10333,98.6,80.0,1644.0,361,1.0,5.0,4.9,5.0,0.03,Private room
10334,100.0,100.0,2337.0,362,8.0,4.5,4.88,4.88,0.26,Entire home/apt
10335,94.5,100.0,1827.0,362,0.0,4.7,4.8,4.8,1.7,Private room
10336,94.5,97.3,1052.0,179,5.0,5.0,5.0,4.6,0.17,Entire home/apt
10337,98.6,80.0,1644.0,362,0.0,4.7,4.8,4.8,1.7,Private room
10338,94.5,100.0,1827.0,362,0.0,4.7,4.8,4.8,1.7,Private room
10339,99.0,99.0,1631.0,119,26.0,4.58,4.88,5.0,0.85,Entire home/apt
10340,94.5,100.0,2500.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10341,94.0,100.0,919.0,317,20.2,4.65,4.57,4.92,1.4,Entire home/apt
10342,94.5,100.0,1408.0,362,7.0,4.8,4.71,5.0,0.23,Entire home/apt
10343,94.5,100.0,1408.0,362,13.0,4.69,4.54,4.69,0.42,Entire home/apt
10344,100.0,100.0,350.0,0,9.0,4.67,4.89,4.67,0.32,Entire home/apt
10345,100.0,100.0,1393.0,360,28.0,4.57,4.68,4.96,0.91,Entire home/apt
10346,98.6,97.3,299.0,365,5.0,4.8,5.0,5.0,0.22,Private room
10347,98.6,97.3,299.0,365,4.0,4.8,5.0,5.0,0.3,Private room
10348,98.6,97.3,299.0,365,0.0,4.7,4.8,4.8,1.7,Private room
10349,94.5,100.0,1408.0,362,12.0,4.58,4.9,5.0,0.39,Entire home/apt
10350,98.6,97.3,299.0,365,0.0,4.7,4.8,4.8,1.7,Private room
10351,94.5,100.0,1062.7,325,0.0,4.7,4.8,4.8,1.7,Private room
10352,98.6,97.3,300.0,21,0.0,4.7,4.8,4.8,1.7,Private room
10353,97.0,99.0,307.0,365,29.0,4.59,4.69,4.86,0.99,Private room
10354,94.5,100.0,1062.7,329,0.0,4.7,4.8,4.8,1.7,Private room
10355,94.5,100.0,1062.7,323,0.0,4.7,4.8,4.8,1.7,Private room
10356,98.6,100.0,1756.0,361,16.0,4.81,4.5,4.94,0.64,Entire home/apt
10357,98.6,100.0,1654.0,361,10.0,4.4,4.8,5.0,0.4,Entire home/apt
10358,100.0,100.0,822.0,46,94.0,4.93,4.98,4.85,3.07,Entire home/apt
10359,100.0,100.0,1400.0,336,17.0,4.76,4.88,4.94,0.55,Entire home/apt
10360,98.6,100.0,1654.0,361,25.0,4.68,4.64,5.0,0.94,Entire home/apt
10361,100.0,100.0,2337.0,362,23.0,4.48,4.9,4.96,0.74,Entire home/apt
10362,100.0,100.0,2337.0,362,8.0,4.63,4.9,5.0,0.26,Entire home/apt
10363,100.0,100.0,1110.0,145,15.0,5.0,5.0,4.93,1.03,Entire home/apt
10364,100.0,95.0,384.0,97,45.0,4.36,4.6,4.89,1.51,Private room
10365,100.0,99.0,1180.0,365,58.0,4.81,4.78,4.83,2.74,Private room
10366,94.5,97.3,700.0,77,3.0,4.67,5.0,5.0,0.1,Entire home/apt
10367,98.6,100.0,464.0,273,0.0,4.7,4.8,4.8,1.7,Private room
10368,94.5,100.0,1259.0,208,1.0,5.0,5.0,5.0,0.05,Private room
10369,100.0,88.0,890.0,332,23.0,4.43,4.7,4.83,0.75,Entire home/apt
10370,100.0,100.0,2337.0,362,8.0,4.63,4.63,5.0,0.26,Entire home/apt
10371,100.0,100.0,2337.0,362,14.0,4.93,4.9,4.93,0.45,Entire home/apt
10372,100.0,100.0,934.0,330,88.0,4.92,4.73,4.66,2.91,Entire home/apt
10373,100.0,100.0,1062.7,365,0.0,4.7,4.8,4.8,1.7,Private room
10374,98.6,97.3,200.0,180,4.0,4.8,4.5,4.75,0.26,Shared room
10375,98.6,97.3,200.0,365,2.0,5.0,5.0,5.0,0.07,Shared room
10376,100.0,100.0,1087.0,0,46.0,4.67,4.93,4.96,1.56,Entire home/apt
10377,100.0,100.0,1274.0,97,96.0,4.95,4.88,4.82,3.21,Entire home/apt
10378,98.6,100.0,220.0,274,10.0,4.5,5.0,4.8,0.5,Private room
10379,100.0,85.0,1452.0,60,3.0,5.0,5.0,5.0,0.6,Entire home/apt
10380,100.0,100.0,325.0,0,3.0,5.0,5.0,5.0,0.57,Private room
10381,100.0,100.0,2431.0,239,20.2,4.86,4.96,4.79,1.4,Entire home/apt
10382,99.0,100.0,439.0,353,35.0,4.51,4.69,4.66,1.2,Entire home/apt
10383,94.5,100.0,1500.0,302,1.0,5.0,5.0,5.0,0.04,Entire home/apt
10384,99.0,99.0,744.0,298,56.0,4.82,4.93,4.98,1.85,Entire home/apt
10385,100.0,99.0,1062.7,227,20.2,4.77,4.82,4.91,3.65,Entire home/apt
10386,100.0,100.0,806.0,175,33.0,4.79,5.0,5.0,1.12,Private room
10387,98.6,97.0,1400.0,362,31.0,4.74,4.58,4.61,1.01,Entire home/apt
10388,94.5,100.0,331.0,103,7.0,4.71,4.57,4.71,0.24,Private room
10389,94.5,91.5,870.0,29,72.0,4.68,4.75,4.72,2.4,Entire home/apt
10390,98.6,91.5,500.0,272,2.0,5.0,5.0,5.0,0.07,Private room
10391,100.0,96.0,1809.0,245,41.0,4.78,4.88,4.88,1.53,Entire home/apt
10392,90.0,100.0,1050.0,198,32.0,4.66,4.97,4.94,1.13,Entire home/apt
10393,100.0,85.0,222.0,365,8.0,5.0,5.0,4.9,0.35,Entire home/apt
10394,99.0,99.0,833.0,64,3.0,5.0,5.0,5.0,0.1,Private room
10395,100.0,100.0,901.0,98,18.0,4.44,4.67,4.61,0.6,Entire home/apt
10396,100.0,100.0,390.0,321,15.0,4.53,4.6,4.93,0.5,Private room
10397,95.0,98.0,1679.0,26,20.2,4.87,4.92,4.97,3.58,Entire home/apt
10398,100.0,100.0,543.0,286,53.0,4.94,4.77,4.94,2.89,Entire home/apt
10399,94.5,97.3,259.0,179,2.0,4.5,4.5,4.5,0.07,Private room
10400,100.0,100.0,983.0,134,68.0,4.78,4.99,5.0,2.26,Entire home/apt
10401,98.0,100.0,1398.0,362,49.0,4.59,4.63,4.82,1.7,Entire home/apt
10402,94.5,100.0,1259.0,222,4.0,5.0,5.0,5.0,0.14,Private room
10403,100.0,100.0,1062.7,178,79.0,4.9,5.0,4.96,2.88,Entire home/apt
10404,94.5,91.5,799.0,364,61.0,4.59,4.82,4.97,2.0,Entire home/apt
10405,100.0,100.0,2500.0,87,11.0,4.64,4.91,4.91,0.37,Entire home/apt
10406,94.5,91.5,993.0,0,1.0,5.0,4.9,5.0,0.04,Entire home/apt
10407,98.6,97.3,200.0,365,1.0,5.0,5.0,5.0,0.16,Shared room
10408,100.0,97.3,1000.0,354,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10409,98.6,97.3,282.0,365,0.0,4.7,4.8,4.8,1.7,Private room
10410,100.0,100.0,440.0,365,18.0,4.44,4.9,4.83,0.73,Private room
10411,100.0,100.0,571.0,156,40.0,4.85,5.0,5.0,1.3,Private room
10412,100.0,99.0,775.0,365,54.0,4.87,4.83,4.87,1.78,Private room
10413,100.0,80.0,310.0,332,3.0,5.0,5.0,5.0,0.1,Private room
10414,94.5,100.0,2070.0,365,3.0,4.67,4.9,5.0,0.1,Shared room
10415,98.0,100.0,1341.0,362,55.0,4.76,4.73,4.95,1.8,Entire home/apt
10416,98.0,100.0,1399.0,362,44.0,4.8,4.66,4.91,1.44,Entire home/apt
10417,94.5,100.0,1399.0,238,1.0,5.0,5.0,5.0,0.06,Private room
10418,100.0,100.0,1029.0,355,27.0,4.93,4.93,4.81,0.88,Entire home/apt
10419,99.0,99.0,690.0,289,25.0,4.8,4.72,4.92,0.87,Private room
10420,99.0,99.0,690.0,296,20.2,4.7,4.8,4.96,1.4,Entire home/apt
10421,94.5,91.5,899.0,364,1.0,4.8,4.9,4.9,0.05,Entire home/apt
10422,99.0,100.0,636.0,328,44.0,4.86,4.8,4.77,1.44,Entire home/apt
10423,100.0,100.0,2293.0,359,6.0,4.33,4.9,4.9,0.21,Private room
10424,90.0,91.0,1009.0,275,14.0,4.71,5.0,4.93,0.49,Entire home/apt
10425,100.0,100.0,2438.0,359,1.0,5.0,5.0,5.0,0.03,Private room
10426,94.5,100.0,1054.0,0,72.0,4.99,4.97,4.92,2.37,Entire home/apt
10427,100.0,100.0,2438.0,359,10.0,4.9,5.0,5.0,0.33,Private room
10428,100.0,100.0,2438.0,359,0.0,4.7,4.8,4.8,1.7,Private room
10429,98.6,80.0,1644.0,362,1.0,5.0,5.0,5.0,0.03,Private room
10430,98.6,98.0,2643.0,359,10.0,4.8,4.9,4.9,0.32,Entire home/apt
10431,98.6,98.0,2343.0,356,19.0,4.58,4.53,5.0,0.62,Entire home/apt
10432,98.6,80.0,1644.0,361,3.0,4.67,4.67,5.0,0.1,Private room
10433,98.0,94.0,1195.0,0,15.0,4.53,4.73,4.9,0.54,Entire home/apt
10434,98.0,94.0,1195.0,264,12.0,4.67,5.0,4.5,0.62,Entire home/apt
10435,98.6,98.0,1400.0,353,22.0,4.55,4.9,4.86,0.72,Entire home/apt
10436,98.6,98.0,2043.0,358,36.0,4.47,4.9,4.94,1.17,Entire home/apt
10437,100.0,100.0,697.0,337,36.0,4.86,4.94,4.89,1.4,Entire home/apt
10438,98.6,98.0,1400.0,354,6.0,4.67,4.5,5.0,0.19,Entire home/apt
10439,100.0,100.0,1884.0,291,98.0,4.84,4.84,4.92,3.44,Entire home/apt
10440,100.0,95.0,320.0,362,6.0,4.33,4.83,4.67,0.43,Private room
10441,100.0,100.0,1832.0,299,60.0,4.88,4.92,4.97,2.35,Entire home/apt
10442,98.0,94.0,1195.0,0,21.0,4.81,4.9,4.76,0.69,Entire home/apt
10443,98.6,97.3,299.0,180,0.0,4.7,4.8,4.8,1.7,Private room
10444,98.0,94.0,1300.0,255,9.0,4.33,4.9,4.78,0.32,Entire home/apt
10445,99.0,99.0,635.0,295,20.2,4.71,4.8,4.94,1.4,Entire home/apt
10446,98.6,97.3,299.0,180,0.0,4.7,4.8,4.8,1.7,Private room
10447,100.0,100.0,1400.0,29,17.0,4.76,5.0,5.0,1.0,Entire home/apt
10448,98.0,94.0,1500.0,0,30.0,4.4,4.9,4.8,1.08,Entire home/apt
10449,98.0,94.0,950.0,0,24.0,4.67,4.79,4.92,0.79,Entire home/apt
10450,100.0,100.0,1400.0,356,40.0,4.63,4.63,4.75,1.57,Entire home/apt
10451,100.0,100.0,1100.0,216,28.0,4.57,4.86,4.89,0.92,Entire home/apt
10452,98.0,94.0,950.0,213,36.0,4.83,4.69,4.94,1.29,Entire home/apt
10453,100.0,100.0,1637.0,82,47.0,4.79,4.94,4.83,1.56,Entire home/apt
10454,100.0,95.0,900.0,347,21.0,4.95,5.0,5.0,2.52,Entire home/apt
10455,94.5,91.5,800.0,241,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10456,98.0,94.0,1100.0,0,17.0,4.76,4.82,4.88,0.58,Entire home/apt
10457,100.0,89.0,973.0,128,4.0,4.8,4.75,5.0,0.16,Entire home/apt
10458,100.0,100.0,600.0,332,19.0,4.89,4.74,4.84,0.62,Private room
10459,98.0,94.0,1100.0,204,14.0,4.79,4.9,4.64,0.5,Entire home/apt
10460,98.0,94.0,1100.0,254,25.0,4.88,4.64,4.92,0.89,Entire home/apt
10461,98.6,91.5,1006.0,88,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10462,98.6,97.3,299.0,365,0.0,4.7,4.8,4.8,1.7,Private room
10463,100.0,100.0,1199.0,260,89.0,4.9,4.94,4.8,3.86,Entire home/apt
10464,94.5,100.0,300.0,362,0.0,4.7,4.8,4.8,1.7,Private room
10465,98.0,96.0,792.0,314,20.2,4.91,4.84,4.94,4.21,Entire home/apt
10466,98.0,96.0,792.0,323,22.0,4.95,4.86,4.95,0.74,Private room
10467,98.0,96.0,792.0,324,9.0,4.78,4.89,4.78,0.3,Private room
10468,98.0,96.0,792.0,322,17.0,4.82,4.94,4.94,0.6,Private room
10469,100.0,100.0,1050.0,337,20.2,4.9,4.87,4.98,1.4,Entire home/apt
10470,97.0,99.0,323.0,363,49.0,4.53,4.73,4.92,1.62,Private room
10471,97.0,99.0,330.0,58,10.0,4.6,4.9,5.0,0.33,Private room
10472,97.0,99.0,297.0,74,11.0,4.36,4.9,4.73,0.36,Private room
10473,97.0,99.0,377.0,274,2.0,4.5,4.9,5.0,0.21,Private room
10474,95.0,100.0,1600.0,365,23.0,5.0,4.87,4.96,1.01,Entire home/apt
10475,100.0,100.0,2352.0,60,36.0,4.94,4.97,4.97,1.42,Entire home/apt
10476,94.5,97.3,264.0,302,6.0,5.0,5.0,5.0,0.2,Private room
10477,97.0,99.0,367.0,358,9.0,4.67,4.89,4.89,0.3,Private room
10478,98.6,91.5,1062.7,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10479,98.0,100.0,1230.0,361,61.0,4.77,4.64,4.95,2.05,Entire home/apt
10480,98.6,100.0,1946.0,361,54.0,4.65,4.63,4.87,1.77,Entire home/apt
10481,100.0,91.0,2500.0,302,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10482,100.0,89.0,514.0,90,19.0,4.68,4.68,5.0,0.84,Private room
10483,100.0,100.0,504.0,157,20.2,4.8,4.87,4.96,1.4,Private room
10484,94.5,91.5,2984.0,302,82.0,4.89,4.9,4.89,2.75,Entire home/apt
10485,98.6,100.0,1946.0,361,45.0,4.56,4.67,4.98,1.47,Entire home/apt
10486,100.0,91.0,536.0,360,62.0,4.58,4.73,4.76,2.13,Private room
10487,100.0,97.3,550.0,348,2.0,4.5,5.0,5.0,0.09,Private room
10488,94.5,91.5,390.0,0,2.0,5.0,5.0,5.0,0.07,Private room
10489,100.0,99.0,1628.0,365,35.0,4.69,4.71,4.63,1.21,Private room
10490,100.0,100.0,1854.0,230,69.0,4.68,4.83,4.99,2.27,Entire home/apt
10491,100.0,97.3,1300.0,364,2.0,4.5,5.0,5.0,0.07,Entire home/apt
10492,100.0,99.0,2500.0,351,2.0,5.0,5.0,5.0,0.07,Entire home/apt
10493,100.0,99.0,1036.0,364,35.0,4.8,4.97,4.94,1.22,Entire home/apt
10494,94.5,91.5,1171.0,169,25.0,4.68,4.92,4.88,1.38,Entire home/apt
10495,100.0,97.3,1200.0,0,4.0,5.0,5.0,5.0,0.15,Entire home/apt
10496,100.0,100.0,1518.0,286,18.0,4.61,4.94,4.94,0.62,Entire home/apt
10497,100.0,99.0,1014.0,209,20.2,4.83,4.95,4.89,4.1,Entire home/apt
10498,98.0,100.0,1000.0,362,16.0,4.44,4.69,4.88,0.53,Entire home/apt
10499,100.0,79.0,900.0,156,27.0,4.48,4.85,4.89,0.92,Entire home/apt
10500,100.0,97.0,1771.0,164,13.0,4.92,5.0,5.0,0.6,Entire home/apt
10501,100.0,100.0,390.0,94,47.0,4.68,4.72,4.94,1.55,Entire home/apt
10502,100.0,100.0,453.0,178,10.0,4.6,4.8,4.8,0.33,Private room
10503,100.0,100.0,635.0,358,44.0,4.59,4.8,4.95,1.52,Private room
10504,98.6,97.3,900.0,365,2.0,5.0,5.0,5.0,0.12,Private room
10505,100.0,100.0,1389.0,329,8.0,4.88,4.9,4.88,0.27,Entire home/apt
10506,100.0,96.0,2390.0,314,90.0,4.94,5.0,4.94,3.25,Entire home/apt
10507,100.0,100.0,1625.0,15,20.2,4.73,4.9,4.8,1.4,Entire home/apt
10508,100.0,100.0,390.0,268,11.0,4.91,5.0,5.0,0.4,Private room
10509,100.0,100.0,1411.0,355,1.0,5.0,5.0,5.0,1.0,Entire home/apt
10510,99.0,99.0,1699.0,102,20.2,4.72,4.8,4.88,3.7,Entire home/apt
10511,100.0,100.0,522.0,36,9.0,5.0,5.0,4.89,0.34,Entire home/apt
10512,100.0,100.0,700.0,364,20.0,4.9,4.85,4.95,0.67,Private room
10513,94.5,91.5,1348.0,330,38.0,4.66,5.0,4.76,1.37,Entire home/apt
10514,94.5,100.0,400.0,365,1.0,4.8,4.9,4.9,0.2,Shared room
10515,100.0,99.0,1450.0,241,33.0,4.82,4.97,4.97,1.09,Entire home/apt
10516,94.5,91.5,470.0,0,19.0,4.84,4.84,4.58,0.63,Entire home/apt
10517,100.0,100.0,1892.0,26,20.2,4.77,4.87,4.78,1.4,Entire home/apt
10518,100.0,100.0,600.0,365,32.0,4.75,4.84,4.81,1.21,Private room
10519,94.5,91.5,1062.7,128,58.0,4.6,4.95,4.95,2.01,Entire home/apt
10520,100.0,100.0,900.0,363,3.0,5.0,5.0,5.0,0.1,Private room
10521,94.5,97.3,215.0,0,1.0,5.0,5.0,5.0,0.11,Private room
10522,100.0,98.0,2171.0,139,30.0,4.87,4.93,4.9,0.99,Entire home/apt
10523,100.0,100.0,450.0,0,34.0,4.76,4.91,4.79,1.78,Private room
10524,100.0,100.0,856.0,345,20.2,4.86,4.87,4.82,1.4,Entire home/apt
10525,100.0,100.0,870.0,351,78.0,4.91,4.83,4.82,2.61,Entire home/apt
10526,100.0,100.0,880.0,360,86.0,4.91,4.9,4.81,2.87,Entire home/apt
10527,100.0,100.0,2282.0,0,3.0,5.0,5.0,5.0,0.1,Entire home/apt
10528,94.5,91.5,300.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10529,98.0,100.0,1100.0,365,32.0,4.69,4.59,4.88,1.13,Entire home/apt
10530,100.0,100.0,1225.0,343,27.0,4.96,4.89,4.93,0.93,Entire home/apt
10531,98.0,100.0,1263.0,361,98.0,4.83,4.79,4.97,3.26,Entire home/apt
10532,100.0,100.0,850.0,346,94.0,4.88,4.81,4.84,3.13,Entire home/apt
10533,100.0,100.0,1700.0,272,1.0,5.0,5.0,5.0,0.05,Entire home/apt
10534,100.0,100.0,1400.0,125,5.0,5.0,5.0,4.8,0.33,Entire home/apt
10535,100.0,100.0,1169.0,319,11.0,4.36,4.55,4.73,0.38,Entire home/apt
10536,100.0,100.0,780.0,119,97.0,4.72,4.59,4.72,3.57,Entire home/apt
10537,99.0,100.0,591.0,346,86.0,4.77,4.67,4.84,2.91,Entire home/apt
10538,100.0,93.0,580.0,89,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10539,100.0,100.0,543.0,167,20.2,4.63,4.81,4.95,1.4,Private room
10540,100.0,100.0,933.0,353,20.2,4.9,4.89,4.88,4.03,Entire home/apt
10541,94.5,91.5,460.0,58,0.0,4.7,4.8,4.8,1.7,Private room
10542,94.5,100.0,350.0,88,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10543,98.0,94.0,900.0,260,10.0,5.0,4.8,4.8,0.38,Entire home/apt
10544,100.0,100.0,906.0,362,20.2,4.83,4.79,4.79,3.54,Entire home/apt
10545,100.0,100.0,2586.0,210,80.0,4.95,4.95,4.99,3.37,Entire home/apt
10546,100.0,91.0,699.0,361,39.0,5.0,4.95,4.77,1.3,Entire home/apt
10547,100.0,86.0,339.0,162,19.0,4.32,4.9,4.58,0.63,Entire home/apt
10548,100.0,100.0,786.0,351,98.0,4.66,4.81,4.9,3.24,Entire home/apt
10549,100.0,100.0,889.0,189,20.2,4.86,4.88,4.92,1.4,Entire home/apt
10550,100.0,100.0,902.0,358,21.0,4.9,4.9,4.9,0.7,Entire home/apt
10551,98.6,97.3,1061.0,301,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10552,100.0,100.0,1788.0,361,12.0,5.0,4.92,4.92,0.4,Entire home/apt
10553,94.5,96.0,850.0,0,19.0,4.89,4.89,4.95,1.44,Entire home/apt
10554,100.0,97.0,706.0,69,46.0,4.89,4.98,4.76,1.85,Private room
10555,100.0,100.0,1920.0,164,32.0,4.69,4.91,4.81,1.15,Entire home/apt
10556,100.0,100.0,350.0,329,51.0,4.88,4.73,4.78,2.77,Entire home/apt
10557,100.0,100.0,1064.0,346,49.0,4.82,4.96,5.0,1.67,Entire home/apt
10558,94.5,100.0,350.0,88,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10559,94.5,100.0,350.0,88,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10560,94.5,100.0,350.0,88,14.0,4.64,4.93,5.0,0.47,Entire home/apt
10561,94.5,100.0,400.0,88,14.0,4.5,4.5,4.93,0.5,Entire home/apt
10562,94.5,91.5,800.0,365,0.0,4.7,4.8,4.8,1.7,Private room
10563,94.5,100.0,350.0,88,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10564,100.0,100.0,729.0,302,10.0,4.8,4.8,4.6,0.37,Entire home/apt
10565,100.0,100.0,1300.0,176,20.2,4.89,4.99,4.96,1.4,Entire home/apt
10566,94.5,88.0,1580.0,303,47.0,4.87,4.96,4.96,1.6,Entire home/apt
10567,94.5,100.0,350.0,88,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10568,98.6,97.3,390.0,365,1.0,5.0,5.0,5.0,0.23,Private room
10569,98.6,97.3,580.0,362,14.0,4.79,4.79,4.79,0.86,Private room
10570,94.5,100.0,450.0,88,3.0,5.0,5.0,5.0,0.1,Entire home/apt
10571,94.5,100.0,350.0,88,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10572,100.0,93.0,550.0,243,10.0,4.9,5.0,5.0,0.34,Private room
10573,100.0,95.0,1500.0,76,19.0,4.89,5.0,5.0,0.65,Entire home/apt
10574,94.0,83.0,1381.0,150,1.0,5.0,5.0,5.0,1.0,Entire home/apt
10575,94.5,91.5,220.0,0,0.0,4.7,4.8,4.8,1.7,Private room
10576,94.5,100.0,350.0,88,2.0,5.0,5.0,5.0,0.07,Entire home/apt
10577,100.0,91.0,906.0,70,16.0,4.56,4.9,4.63,0.56,Entire home/apt
10578,100.0,91.0,236.0,78,2.0,4.5,4.5,4.9,0.3,Private room
10579,100.0,95.0,1062.7,128,0.0,4.7,4.8,4.8,1.7,Entire home/apt
10580,100.0,98.0,2451.0,349,5.0,4.6,5.0,5.0,0.86,Entire home/apt
10581,100.0,95.0,901.0,76,26.0,4.77,4.96,4.88,0.92,Entire home/apt
10582,100.0,100.0,1062.7,292,57.0,4.84,4.86,4.95,1.94,Entire home/apt
10583,98.6,94.0,329.0,363,29.0,4.76,4.86,4.9,0.99,Private room
10584,90.0,97.3,537.0,349,49.0,4.73,4.61,4.88,1.67,Entire home/apt
10585,100.0,88.0,1581.0,180,52.0,4.92,5.0,4.85,1.78,Entire home/apt
10586,98.6,97.3,900.0,0,7.0,4.86,5.0,4.86,0.31,Entire home/apt
10587,98.6,100.0,850.0,161,29.0,4.86,4.79,4.83,1.03,Entire home/apt
10588,100.0,93.0,1535.0,89,16.0,5.0,4.94,5.0,0.57,Entire home/apt
10589,100.0,98.0,400.0,344,8.0,4.38,4.75,5.0,0.62,Private room
10590,100.0,93.0,1144.0,103,38.0,4.82,4.97,4.95,1.3,Entire home/apt
10591,100.0,100.0,1200.0,347,34.0,4.74,4.76,4.9,1.17,Entire home/apt
10592,94.5,91.5,1062.7,365,0.0,4.7,4.8,4.8,1.7,Private room
10593,100.0,100.0,2211.0,54,48.0,4.81,4.98,4.96,1.61,Entire home/apt
10594,98.0,100.0,649.0,355,79.0,4.86,4.62,4.91,2.71,Private room
10595,100.0,100.0,780.0,310,98.0,4.85,4.88,4.74,3.7,Entire home/apt
